1.000000 10.973821 -1.570225
12.000000 8.466871 -1.563942
23.000000 5.857220 -1.557660
34.000000 4.307244 -1.551378
45.000000 3.367018 -1.545098
56.000000 2.751693 -1.538820
67.000000 2.321923 -1.532545
78.000000 2.006224 -1.526272
89.000000 1.765085 -1.520003
100.000000 1.575148 -1.513738
111.000000 1.421801 -1.507478
